timestamp_utc,RG1_mm,VWC_20cm,VWC_50cm,VWC_94cm,porePressure_63cm_kPa,porePressure_133cm_kPa,porePressure_209cm_kPa
734923.75,0,0.277,0.245,0.274,-3.494,-2.142,-2.347
734923.791666667,0,0.277,0.244,0.274,-3.544,-2.15,-2.314
734923.833333333,0,0.276,0.244,0.274,-3.683,-2.208,-2.339
734923.875,0,0.276,0.243,0.273,-3.85,-2.289,-2.422
734923.916666667,0,0.276,0.243,0.273,-3.908,-2.342,-2.525
734923.958333333,2,0.276,0.244,0.274,-3.822,-2.386,-2.617
734924,6,0.336,0.244,0.273,-3.619,-2.392,-2.642
734924.041666667,1,0.334,0.26,0.273,-3.306,-2.342,-2.647
734924.083333333,5,0.36,0.267,0.275,-2.844,-2.211,-2.622
734924.125,2,0.361,0.274,0.291,-2.272,-2.008,-2.561
734924.166666667,0,0.325,0.27,0.301,-1.761,-1.761,-2.472
734924.208333333,3,0.361,0.265,0.295,-1.397,-1.469,-2.374
734924.25,2,0.365,0.275,0.3,-1.147,-1.194,-2.283
734924.291666667,1,0.322,0.27,0.301,-1.008,-0.975,-2.185
734924.333333333,1,0.311,0.266,0.296,-1.003,-0.822,-2.086
734924.375,0,0.305,0.262,0.292,-1.119,-0.747,-1.993
734924.416666667,0,0.303,0.26,0.29,-1.281,-0.747,-1.922
734924.458333333,1,0.302,0.259,0.288,-1.436,-0.811,-1.882
734924.5,0,0.3,0.258,0.288,-1.586,-0.9,-1.869
734924.541666667,0,0.297,0.257,0.287,-1.725,-0.992,-1.865
734924.583333333,0,0.296,0.256,0.286,-1.814,-1.058,-1.869
734924.625,0,0.294,0.255,0.284,-1.897,-1.122,-1.885
734924.666666667,0,0.293,0.254,0.284,-1.978,-1.186,-1.908
734924.708333333,4,0.292,0.254,0.283,-2.031,-1.242,-1.925
734924.75,0,0.291,0.253,0.283,-2.058,-1.3,-1.942
734924.791666667,0,0.292,0.254,0.282,-2.053,-1.356,-1.972
734924.833333333,1,0.292,0.254,0.282,-2.061,-1.447,-2.003
734924.875,1,0.293,0.254,0.282,-2.006,-1.514,-2.022
734924.916666667,0,0.293,0.255,0.282,-1.892,-1.544,-2.031
734924.958333333,0,0.292,0.255,0.281,-1.778,-1.558,-2.033
734925,0,0.292,0.255,0.282,-1.681,-1.547,-2.033
734925.041666667,0,0.291,0.254,0.282,-1.622,-1.517,-2.028
734925.083333333,0,0.291,0.254,0.281,-1.583,-1.458,-2.031
734925.125,0,0.29,0.253,0.281,-1.606,-1.411,-2.05
734925.166666667,0,0.289,0.253,0.281,-1.686,-1.386,-2.083
734925.208333333,0,0.288,0.253,0.281,-1.789,-1.378,-2.131
734925.25,0,0.288,0.253,0.281,-1.903,-1.389,-2.175
734925.291666667,0,0.288,0.253,0.28,-2.017,-1.419,-2.222
734925.333333333,0,0.287,0.252,0.28,-2.128,-1.461,-2.267
734925.375,0,0.286,0.252,0.28,-2.228,-1.506,-2.297
734925.416666667,0,0.285,0.251,0.279,-2.317,-1.55,-2.317
734925.458333333,0,0.285,0.251,0.279,-2.4,-1.592,-2.322
734925.5,0,0.284,0.25,0.279,-2.472,-1.628,-2.331
734925.541666667,0,0.284,0.25,0.279,-2.531,-1.656,-2.319
734925.583333333,0,0.283,0.25,0.279,-2.569,-1.672,-2.3
734925.625,0,0.283,0.249,0.279,-2.6,-1.681,-2.275
734925.666666667,0,0.283,0.249,0.279,-2.628,-1.692,-2.236
734925.708333333,1,0.283,0.249,0.279,-2.667,-1.711,-2.208
734925.75,0,0.282,0.249,0.279,-2.717,-1.731,-2.175
734925.791666667,0,0.282,0.249,0.278,-2.781,-1.761,-2.136
734925.833333333,0,0.282,0.249,0.277,-2.869,-1.808,-2.1
734925.875,0,0.281,0.248,0.277,-2.967,-1.869,-2.081
734925.916666667,2,0.281,0.248,0.277,-3.058,-1.925,-2.086
734925.958333333,0,0.28,0.248,0.278,-3.117,-1.961,-2.078
734926,0,0.281,0.248,0.278,-3.156,-2.003,-2.086
734926.041666667,0,0.281,0.248,0.277,-3.175,-2.036,-2.158
734926.083333333,0,0.281,0.247,0.277,-3.167,-2.056,-2.242
734926.125,0,0.28,0.247,0.277,-3.144,-2.067,-2.325
734926.166666667,0,0.28,0.247,0.276,-3.119,-2.075,-2.406
734926.208333333,0,0.28,0.247,0.276,-3.106,-2.089,-2.494
734926.25,0,0.28,0.246,0.276,-3.097,-2.097,-2.575
734926.291666667,0,0.28,0.246,0.276,-3.094,-2.103,-2.617
734926.333333333,0,0.28,0.246,0.276,-3.097,-2.108,-2.647
734926.375,0,0.279,0.246,0.275,-3.108,-2.111,-2.672
734926.416666667,0,0.28,0.245,0.275,-3.122,-2.114,-2.683
734926.458333333,0,0.279,0.245,0.275,-3.142,-2.119,-2.686
734926.5,0,0.278,0.246,0.275,-3.156,-2.119,-2.664
734926.541666667,0,0.278,0.245,0.276,-3.167,-2.122,-2.617
734926.583333333,0,0.278,0.245,0.275,-3.186,-2.128,-2.558
734926.625,0,0.278,0.245,0.275,-3.206,-2.136,-2.492
734926.666666667,0,0.278,0.245,0.275,-3.211,-2.133,-2.422
734926.708333333,0,0.278,0.245,0.275,-3.206,-2.131,-2.367
734926.75,0,0.278,0.245,0.275,-3.217,-2.136,-2.342
734926.791666667,0,0.278,0.245,0.274,-3.25,-2.144,-2.35
734926.833333333,0,0.278,0.245,0.274,-3.292,-2.158,-2.383
734926.875,0,0.278,0.245,0.274,-3.336,-2.172,-2.428
734926.916666667,0,0.278,0.246,0.274,-3.417,-2.214,-2.5
734926.958333333,0,0.277,0.245,0.274,-3.517,-2.253,-2.569
734927,0,0.277,0.245,0.274,-3.603,-2.286,-2.633
734927.041666667,0,0.277,0.244,0.274,-3.658,-2.314,-2.683
734927.083333333,0,0.277,0.244,0.274,-3.686,-2.328,-2.719
734927.125,0,0.276,0.244,0.274,-3.706,-2.342,-2.75
734927.166666667,0,0.276,0.244,0.274,-3.703,-2.342,-2.767
734927.208333333,0,0.276,0.244,0.274,-3.692,-2.344,-2.783
734927.25,0,0.276,0.244,0.273,-3.683,-2.35,-2.794
734927.291666667,0,0.276,0.243,0.273,-3.686,-2.356,-2.803
734927.333333333,0,0.275,0.244,0.273,-3.703,-2.369,-2.806
734927.375,0,0.275,0.243,0.273,-3.722,-2.381,-2.803
734927.416666667,0,0.276,0.243,0.273,-3.739,-2.389,-2.781
734927.458333333,0,0.276,0.243,0.273,-3.75,-2.394,-2.736
734927.5,0,0.276,0.242,0.273,-3.764,-2.397,-2.678
734927.541666667,0,0.275,0.243,0.273,-3.778,-2.4,-2.614
734927.583333333,0,0.275,0.243,0.272,-3.792,-2.4,-2.553
734927.625,0,0.275,0.243,0.272,-3.803,-2.4,-2.5
734927.666666667,0,0.275,0.243,0.273,-3.817,-2.403,-2.456
734927.708333333,0,0.275,0.243,0.272,-3.833,-2.406,-2.425
734927.75,1,0.275,0.243,0.272,-3.85,-2.414,-2.411
734927.791666667,1,0.275,0.243,0.272,-3.869,-2.425,-2.406
734927.833333333,0,0.275,0.244,0.272,-3.883,-2.439,-2.397
734927.875,1,0.275,0.243,0.272,-3.858,-2.456,-2.383
734927.916666667,3,0.282,0.243,0.272,-3.769,-2.472,-2.381
734927.958333333,4,0.37,0.244,0.271,-3.611,-2.492,-2.383
734928,0,0.323,0.258,0.271,-3.378,-2.503,-2.383
734928.041666667,0,0.305,0.257,0.274,-3.072,-2.508,-2.386
734928.083333333,0,0.3,0.254,0.275,-2.717,-2.506,-2.4
734928.125,0,0.296,0.253,0.276,-2.383,-2.492,-2.422
734928.166666667,0,0.294,0.251,0.276,-2.117,-2.461,-2.439
734928.208333333,0,0.292,0.25,0.277,-1.931,-2.414,-2.458
734928.25,0,0.29,0.25,0.277,-1.828,-2.353,-2.481
734928.291666667,0,0.288,0.25,0.277,-1.806,-2.281,-2.5
734928.333333333,0,0.288,0.249,0.277,-1.847,-2.2,-2.517
734928.375,0,0.288,0.249,0.277,-1.919,-2.117,-2.522
734928.416666667,0,0.287,0.249,0.277,-2,-2.039,-2.528
734928.458333333,0,0.286,0.249,0.277,-2.078,-1.969,-2.525
734928.5,0,0.285,0.249,0.277,-2.153,-1.914,-2.522
734928.541666667,0,0.284,0.249,0.277,-2.225,-1.869,-2.517
734928.583333333,0,0.284,0.248,0.277,-2.286,-1.831,-2.506
734928.625,0,0.283,0.248,0.277,-2.347,-1.806,-2.503
734928.666666667,1,0.283,0.247,0.277,-2.406,-1.789,-2.5
734928.708333333,0,0.283,0.247,0.277,-2.464,-1.781,-2.492
734928.75,1,0.282,0.247,0.277,-2.519,-1.778,-2.475
734928.791666667,1,0.282,0.246,0.277,-2.569,-1.781,-2.461
734928.833333333,1,0.283,0.246,0.277,-2.636,-1.803,-2.447
734928.875,1,0.287,0.248,0.276,-2.683,-1.822,-2.431
734928.916666667,0,0.288,0.249,0.276,-2.714,-1.844,-2.408
734928.958333333,1,0.29,0.25,0.276,-2.722,-1.864,-2.4
734929,0,0.291,0.252,0.276,-2.708,-1.881,-2.394
734929.041666667,1,0.292,0.253,0.276,-2.672,-1.894,-2.383
734929.083333333,0,0.293,0.253,0.276,-2.603,-1.897,-2.367
734929.125,0,0.294,0.254,0.277,-2.528,-1.9,-2.344
734929.166666667,0,0.293,0.254,0.278,-2.411,-1.897,-2.325
734929.208333333,0,0.293,0.254,0.279,-2.247,-1.892,-2.297
734929.25,0,0.292,0.254,0.279,-2.047,-1.883,-2.267
734929.291666667,0,0.291,0.253,0.279,-1.822,-1.867,-2.242
734929.333333333,1,0.291,0.253,0.28,-1.578,-1.839,-2.228
734929.375,0,0.298,0.258,0.282,-1.314,-1.797,-2.214
734929.416666667,0,0.308,0.262,0.286,-1.106,-1.744,-2.197
734929.458333333,0,0.311,0.263,0.288,-0.986,-1.678,-2.175
734929.5,1,0.31,0.263,0.288,-0.944,-1.597,-2.156
734929.541666667,0,0.307,0.262,0.289,-0.969,-1.511,-2.128
734929.583333333,0,0.304,0.26,0.289,-1.039,-1.417,-2.092
734929.625,0,0.3,0.259,0.288,-1.164,-1.336,-2.058
734929.666666667,1,0.297,0.257,0.288,-1.283,-1.269,-2.031
734929.708333333,3,0.296,0.256,0.287,-1.358,-1.228,-2.006
734929.75,2,0.296,0.256,0.286,-1.378,-1.2,-1.972
734929.791666667,8,0.298,0.256,0.286,-1.347,-1.189,-1.944
734929.833333333,9,0.3,0.257,0.285,-1.289,-1.206,-1.908
734929.875,6,0.302,0.258,0.286,-1.169,-1.208,-1.864
734929.916666667,0,0.302,0.259,0.286,-1.036,-1.197,-1.808
734929.958333333,0,0.301,0.259,0.287,-0.922,-1.158,-1.756
734930,0,0.301,0.26,0.288,-0.861,-1.117,-1.717
734930.041666667,0,0.3,0.259,0.288,-0.847,-1.064,-1.678
734930.083333333,0,0.299,0.258,0.288,-0.889,-1,-1.653
734930.125,0,0.296,0.257,0.287,-0.997,-0.956,-1.642
734930.166666667,0,0.295,0.256,0.288,-1.147,-0.933,-1.644
734930.208333333,0,0.292,0.254,0.287,-1.319,-0.942,-1.656
734930.25,0,0.292,0.253,0.286,-1.489,-0.967,-1.669
734930.291666667,0,0.29,0.253,0.286,-1.658,-1.011,-1.692
734930.333333333,0,0.289,0.252,0.284,-1.808,-1.069,-1.719
734930.375,0,0.288,0.251,0.284,-1.944,-1.131,-1.747
734930.416666667,0,0.287,0.25,0.283,-2.061,-1.194,-1.778
734930.458333333,0,0.286,0.249,0.283,-2.158,-1.256,-1.8
734930.5,0,0.285,0.249,0.283,-2.244,-1.314,-1.814
734930.541666667,0,0.284,0.249,0.282,-2.314,-1.367,-1.822
734930.583333333,0,0.284,0.249,0.282,-2.378,-1.417,-1.828
734930.625,0,0.283,0.248,0.281,-2.422,-1.461,-1.833
734930.666666667,0,0.283,0.248,0.281,-2.467,-1.5,-1.836
734930.708333333,0,0.282,0.248,0.281,-2.514,-1.539,-1.858
734930.75,0,0.282,0.247,0.281,-2.558,-1.578,-1.886
734930.791666667,0,0.282,0.247,0.28,-2.572,-1.622,-1.914
734930.833333333,0,0.281,0.247,0.28,-2.528,-1.664,-1.947
734930.875,0,0.282,0.247,0.28,-2.447,-1.708,-1.986
734930.916666667,0,0.283,0.248,0.28,-2.306,-1.742,-2.022
734930.958333333,0,0.285,0.249,0.28,-2.106,-1.756,-2.031
734931,0,0.285,0.25,0.28,-1.853,-1.742,-2.036
734931.041666667,0,0.287,0.251,0.279,-1.622,-1.694,-2.047
734931.083333333,0,0.288,0.252,0.279,-1.456,-1.622,-2.044
734931.125,0,0.288,0.252,0.279,-1.35,-1.531,-2.031
734931.166666667,0,0.288,0.252,0.28,-1.317,-1.436,-2.017
734931.208333333,0,0.287,0.252,0.281,-1.353,-1.347,-2.008
734931.25,0,0.287,0.252,0.281,-1.453,-1.281,-2.006
734931.291666667,0,0.287,0.251,0.281,-1.572,-1.242,-1.992
734931.333333333,0,0.287,0.251,0.281,-1.686,-1.225,-1.986
734931.375,0,0.287,0.251,0.281,-1.792,-1.228,-1.981
734931.416666667,0,0.286,0.251,0.281,-1.886,-1.244,-1.975
734931.458333333,0,0.285,0.25,0.281,-1.967,-1.272,-1.975
734931.5,0,0.285,0.25,0.281,-2.028,-1.3,-1.958
734931.541666667,0,0.285,0.249,0.281,-2.069,-1.325,-1.95
734931.583333333,0,0.285,0.249,0.281,-2.072,-1.342,-1.931
734931.625,0,0.284,0.249,0.281,-2.036,-1.353,-1.914
734931.666666667,0,0.284,0.249,0.281,-1.931,-1.356,-1.917
734931.708333333,0,0.284,0.249,0.281,-1.756,-1.344,-1.933
734931.75,0,0.284,0.249,0.28,-1.539,-1.308,-1.981
734931.791666667,0,0.284,0.249,0.28,-1.281,-1.242,-2.025
734931.833333333,0,0.285,0.25,0.28,-1.042,-1.167,-2.092
734931.875,0,0.286,0.25,0.28,-0.817,-1.069,-2.167
734931.916666667,0,0.287,0.252,0.28,-0.681,-0.958,-2.211
734931.958333333,0,0.288,0.254,0.28,-0.642,-0.847,-2.231
734932,0,0.289,0.255,0.281,-0.672,-0.767,-2.217
734932.041666667,0,0.289,0.255,0.282,-0.783,-0.731,-2.197
734932.083333333,0,0.289,0.255,0.283,-0.931,-0.722,-2.156
734932.125,0,0.288,0.254,0.284,-1.117,-0.753,-2.097
734932.166666667,0,0.288,0.253,0.284,-1.294,-0.814,-2.042
734932.208333333,0,0.288,0.252,0.284,-1.458,-0.897,-2.003
734932.25,0,0.287,0.252,0.283,-1.614,-0.986,-1.983
734932.291666667,0,0.287,0.252,0.283,-1.747,-1.069,-1.975
734932.333333333,0,0.286,0.251,0.282,-1.867,-1.15,-1.978
734932.375,0,0.286,0.25,0.282,-1.972,-1.222,-1.994
734932.416666667,0,0.286,0.249,0.282,-2.064,-1.289,-2.025
734932.458333333,0,0.286,0.249,0.282,-2.142,-1.35,-2.058
734932.5,0,0.285,0.248,0.281,-2.203,-1.4,-2.092
734932.541666667,0,0.285,0.248,0.281,-2.253,-1.442,-2.133
734932.583333333,0,0.284,0.249,0.28,-2.267,-1.467,-2.178
734932.625,0,0.284,0.248,0.28,-2.261,-1.486,-2.194
734932.666666667,0,0.284,0.248,0.279,-2.214,-1.503,-2.197
734932.708333333,0,0.283,0.248,0.279,-2.111,-1.519,-2.178
734932.75,0,0.283,0.247,0.279,-1.967,-1.544,-2.15
734932.791666667,0,0.282,0.247,0.279,-1.789,-1.572,-2.094
734932.833333333,0,0.282,0.247,0.279,-1.636,-1.619,-2.053
734932.875,0,0.281,0.246,0.278,-1.475,-1.664,-2.081
734932.916666667,0,0.281,0.246,0.278,-1.369,-1.703,-2.144
734932.958333333,0,0.28,0.246,0.278,-1.35,-1.728,-2.253
734933,0,0.28,0.246,0.278,-1.403,-1.736,-2.386
734933.041666667,0,0.281,0.245,0.278,-1.517,-1.739,-2.556
734933.083333333,0,0.28,0.245,0.277,-1.65,-1.725,-2.708
734933.125,0,0.281,0.245,0.278,-1.822,-1.717,-2.811
734933.166666667,0,0.28,0.245,0.278,-1.992,-1.711,-2.886
734933.208333333,0,0.28,0.245,0.278,-2.136,-1.714,-2.931
734933.25,0,0.279,0.245,0.277,-2.264,-1.725,-2.953
734933.291666667,0,0.279,0.245,0.277,-2.375,-1.742,-2.953
734933.333333333,0,0.279,0.245,0.277,-2.475,-1.767,-2.944
734933.375,0,0.279,0.244,0.277,-2.558,-1.789,-2.928
734933.416666667,0,0.278,0.244,0.277,-2.633,-1.811,-2.906
734933.458333333,0,0.278,0.244,0.277,-2.706,-1.833,-2.867
734933.5,0,0.279,0.244,0.277,-2.769,-1.858,-2.811
734933.541666667,0,0.279,0.245,0.277,-2.828,-1.881,-2.747
734933.583333333,0,0.278,0.244,0.277,-2.886,-1.9,-2.669
734933.625,1,0.278,0.244,0.276,-2.944,-1.922,-2.592
734933.666666667,0,0.278,0.244,0.276,-2.997,-1.947,-2.503
734933.708333333,0,0.278,0.244,0.276,-3.044,-1.975,-2.419
734933.75,0,0.278,0.244,0.276,-3.022,-2.003,-2.35
734933.791666667,2,0.296,0.244,0.276,-2.914,-2.028,-2.278
734933.833333333,2,0.316,0.247,0.275,-2.722,-2.031,-2.228
734933.875,3,0.325,0.253,0.275,-2.461,-1.989,-2.186
734933.916666667,4,0.369,0.268,0.277,-2.139,-1.903,-2.164
734933.958333333,2,0.351,0.265,0.284,-1.764,-1.775,-2.156
734934,0,0.33,0.266,0.287,-1.472,-1.606,-2.136
734934.041666667,1,0.313,0.263,0.289,-1.3,-1.408,-2.114
734934.083333333,0,0.305,0.26,0.289,-1.236,-1.222,-2.075
734934.125,1,0.301,0.258,0.288,-1.261,-1.086,-2.028
734934.166666667,0,0.298,0.257,0.287,-1.367,-1.003,-1.964
734934.208333333,0,0.296,0.255,0.287,-1.539,-0.969,-1.894
734934.25,0,0.294,0.253,0.286,-1.708,-0.986,-1.847
734934.291666667,0,0.292,0.253,0.285,-1.853,-1.042,-1.828
734934.333333333,0,0.292,0.253,0.284,-1.978,-1.117,-1.839
734934.375,0,0.291,0.252,0.284,-2.089,-1.192,-1.875
734934.416666667,0,0.289,0.252,0.284,-2.186,-1.261,-1.936
734934.458333333,0,0.288,0.251,0.283,-2.275,-1.325,-1.997
734934.5,0,0.288,0.25,0.283,-2.35,-1.378,-2.053
734934.541666667,0,0.287,0.25,0.283,-2.417,-1.428,-2.1
734934.583333333,0,0.286,0.25,0.282,-2.461,-1.464,-2.122
734934.625,0,0.285,0.249,0.282,-2.503,-1.5,-2.125
734934.666666667,1,0.284,0.248,0.282,-2.553,-1.542,-2.119
734934.708333333,5,0.283,0.249,0.281,-2.619,-1.592,-2.133
734934.75,1,0.283,0.248,0.281,-2.683,-1.647,-2.139
734934.791666667,2,0.283,0.248,0.281,-2.739,-1.703,-2.131
734934.833333333,0,0.283,0.248,0.28,-2.803,-1.781,-2.133
734934.875,0,0.286,0.249,0.28,-2.831,-1.847,-2.15
734934.916666667,0,0.287,0.25,0.28,-2.806,-1.894,-2.178
734934.958333333,0,0.287,0.25,0.28,-2.708,-1.914,-2.194
734935,0,0.287,0.25,0.279,-2.594,-1.922,-2.242
734935.041666667,0,0.287,0.251,0.279,-2.467,-1.914,-2.331
734935.083333333,0,0.287,0.25,0.279,-2.333,-1.878,-2.386
734935.125,0,0.287,0.25,0.279,-2.236,-1.836,-2.453
734935.166666667,0,0.286,0.25,0.28,-2.186,-1.797,-2.519
734935.208333333,0,0.286,0.249,0.28,-2.194,-1.767,-2.533
734935.25,0,0.286,0.249,0.28,-2.231,-1.739,-2.469
734935.291666667,0,0.285,0.249,0.28,-2.294,-1.722,-2.311
734935.333333333,0,0.285,0.248,0.28,-2.372,-1.717,-2.183
734935.375,0,0.285,0.248,0.28,-2.45,-1.719,-1.981
734935.416666667,0,0.284,0.247,0.28,-2.522,-1.728,-1.703
734935.458333333,0,0.284,0.247,0.28,-2.592,-1.742,-1.514
734935.5,0,0.283,0.247,0.279,-2.653,-1.758,-1.417
734935.541666667,0,0.283,0.246,0.279,-2.7,-1.772,-1.411
734935.583333333,0,0.282,0.246,0.279,-2.714,-1.775,-1.439
734935.625,0,0.282,0.246,0.279,-2.717,-1.775,-1.539
734935.666666667,0,0.281,0.246,0.279,-2.719,-1.775,-1.731
734935.708333333,0,0.282,0.247,0.279,-2.722,-1.778,-1.875
734935.75,0,0.281,0.247,0.278,-2.739,-1.783,-1.983
734935.791666667,0,0.28,0.247,0.278,-2.783,-1.8,-2.072
734935.833333333,0,0.28,0.247,0.278,-2.903,-1.844,-2.131
734935.875,0,0.28,0.246,0.278,-3.047,-1.897,-2.203
734935.916666667,0,0.279,0.246,0.278,-3.194,-1.953,-2.278
734935.958333333,0,0.279,0.246,0.278,-3.336,-2.006,-2.386
734936,0,0.279,0.245,0.278,-3.458,-2.056,-2.514
734936.041666667,0,0.279,0.245,0.277,-3.547,-2.092,-2.65
734936.083333333,0,0.279,0.244,0.278,-3.575,-2.106,-2.808
734936.125,0,0.278,0.244,0.278,-3.572,-2.111,-2.944
734936.166666667,0,0.279,0.244,0.277,-3.558,-2.111,-3.033
734936.208333333,0,0.279,0.244,0.278,-3.542,-2.111,-3.083
734936.25,0,0.278,0.244,0.277,-3.531,-2.111,-3.103
734936.291666667,0,0.278,0.244,0.277,-3.528,-2.114,-3.092
734936.333333333,0,0.278,0.244,0.277,-3.536,-2.122,-3.036
734936.375,0,0.278,0.244,0.277,-3.553,-2.133,-2.95
734936.416666667,0,0.278,0.244,0.277,-3.575,-2.147,-2.858
734936.458333333,0,0.278,0.244,0.277,-3.597,-2.161,-2.756
734936.5,0,0.277,0.244,0.276,-3.606,-2.167,-2.628
734936.541666667,0,0.277,0.244,0.277,-3.603,-2.172,-2.478
734936.583333333,0,0.277,0.244,0.276,-3.569,-2.169,-2.325
734936.625,0,0.277,0.244,0.276,-3.528,-2.161,-2.169
734936.666666667,0,0.277,0.243,0.276,-3.483,-2.156,-2.006
734936.708333333,0,0.277,0.242,0.276,-3.453,-2.156,-1.844
734936.75,0,0.276,0.242,0.276,-3.469,-2.181,-1.708
734936.791666667,0,0.276,0.242,0.276,-3.533,-2.219,-1.617
734936.833333333,0,0.275,0.242,0.276,-3.683,-2.278,-1.586
734936.875,0,0.275,0.242,0.276,-3.867,-2.35,-1.656
734936.916666667,0,0.275,0.242,0.276,-4.058,-2.419,-1.833
734936.958333333,0,0.274,0.241,0.276,-4.231,-2.478,-2.1
734937,0,0.275,0.241,0.276,-4.347,-2.511,-2.447
734937.041666667,0,0.274,0.24,0.276,-4.411,-2.528,-2.844
734937.083333333,0,0.274,0.24,0.276,-4.403,-2.531,-3.225
734937.125,0,0.274,0.24,0.275,-4.361,-2.522,-3.528
734937.166666667,0,0.274,0.24,0.275,-4.311,-2.511,-3.753
734937.208333333,0,0.274,0.24,0.275,-4.267,-2.503,-3.914
734937.25,0,0.274,0.24,0.275,-4.242,-2.5,-4
734937.291666667,0,0.274,0.24,0.275,-4.233,-2.503,-4.019
734937.333333333,0,0.274,0.24,0.275,-4.242,-2.508,-4.019
734937.375,0,0.274,0.24,0.275,-4.258,-2.517,-4.028
734937.416666667,0,0.274,0.24,0.275,-4.269,-2.525,-4.028
734937.458333333,0,0.274,0.24,0.275,-4.272,-2.533,-4.011
734937.5,0,0.274,0.24,0.275,-4.267,-2.542,-3.958
734937.541666667,0,0.274,0.24,0.274,-4.25,-2.544,-3.856
734937.583333333,0,0.274,0.239,0.274,-4.197,-2.533,-3.7
734937.625,0,0.273,0.239,0.274,-4.128,-2.514,-3.467
734937.666666667,0,0.274,0.239,0.274,-4.067,-2.503,-3.192
734937.708333333,0,0.274,0.239,0.274,-4.033,-2.497,-2.889
734937.75,0,0.273,0.239,0.275,-4.042,-2.506,-2.611
734937.791666667,0,0.272,0.239,0.275,-4.086,-2.522,-2.414
734937.833333333,0,0.272,0.239,0.274,-4.219,-2.567,-2.286
734937.875,0,0.272,0.239,0.274,-4.397,-2.625,-2.3
734937.916666667,0,0.272,0.239,0.274,-4.575,-2.669,-2.419
734937.958333333,0,0.272,0.238,0.274,-4.725,-2.708,-2.636
734938,0,0.273,0.239,0.274,-4.814,-2.722,-2.922
734938.041666667,0,0.272,0.239,0.274,-4.864,-2.731,-3.203
734938.083333333,0,0.273,0.238,0.274,-4.844,-2.719,-3.478
734938.125,0,0.272,0.238,0.274,-4.786,-2.7,-3.667
734938.166666667,0,0.272,0.238,0.274,-4.725,-2.689,-3.775
734938.208333333,0,0.272,0.238,0.274,-4.667,-2.678,-3.806
734938.25,0,0.272,0.238,0.274,-4.639,-2.681,-3.778
734938.291666667,0,0.272,0.238,0.274,-4.622,-2.683,-3.739
734938.333333333,0,0.272,0.238,0.274,-4.619,-2.689,-3.722
734938.375,0,0.272,0.238,0.274,-4.628,-2.694,-3.753
734938.416666667,0,0.271,0.238,0.274,-4.631,-2.697,-3.822
734938.458333333,0,0.271,0.238,0.274,-4.639,-2.7,-3.906
734938.5,0,0.271,0.238,0.274,-4.642,-2.7,-3.972
734938.541666667,0,0.271,0.238,0.273,-4.65,-2.7,-4.011
734938.583333333,1,0.271,0.238,0.274,-4.664,-2.7,-3.961
734938.625,1,0.271,0.238,0.273,-4.681,-2.703,-3.833
734938.666666667,1,0.272,0.238,0.273,-4.711,-2.711,-3.656
734938.708333333,0,0.274,0.238,0.273,-4.742,-2.719,-3.467
734938.75,2,0.279,0.239,0.273,-4.769,-2.728,-3.283
734938.791666667,0,0.291,0.239,0.273,-4.797,-2.742,-3.114
734938.833333333,0,0.286,0.239,0.272,-4.828,-2.761,-3.003
734938.875,0,0.285,0.24,0.272,-4.856,-2.778,-2.942
734938.916666667,0,0.285,0.241,0.272,-4.869,-2.786,-2.914
734938.958333333,0,0.284,0.242,0.273,-4.881,-2.797,-2.903
734939,0,0.283,0.242,0.272,-4.903,-2.814,-2.917
734939.041666667,0,0.282,0.243,0.272,-4.914,-2.825,-2.933
734939.083333333,0,0.282,0.243,0.272,-4.906,-2.828,-2.942
734939.125,0,0.282,0.243,0.273,-4.886,-2.833,-2.944
734939.166666667,1,0.282,0.243,0.273,-4.861,-2.842,-2.947
734939.208333333,2,0.281,0.243,0.273,-4.792,-2.847,-2.95
734939.25,2,0.28,0.243,0.273,-4.614,-2.847,-2.931
734939.291666667,3,0.3,0.243,0.272,-4.328,-2.847,-2.914
734939.333333333,3,0.323,0.244,0.272,-3.933,-2.847,-2.906
734939.375,0,0.311,0.251,0.271,-3.436,-2.825,-2.908
734939.416666667,3,0.302,0.253,0.271,-2.85,-2.764,-2.908
734939.458333333,3,0.323,0.257,0.272,-2.253,-2.653,-2.906
734939.5,1,0.343,0.261,0.273,-1.742,-2.486,-2.914
734939.541666667,0,0.313,0.261,0.276,-1.344,-2.261,-2.917
734939.583333333,0,0.305,0.258,0.281,-1.078,-1.983,-2.906
734939.625,2,0.306,0.257,0.283,-0.928,-1.683,-2.869
734939.666666667,3,0.318,0.259,0.283,-0.872,-1.4,-2.828
734939.708333333,4,0.31,0.26,0.285,-0.869,-1.156,-2.767
734939.75,0,0.304,0.258,0.286,-0.897,-0.964,-2.686
734939.791666667,0,0.3,0.258,0.287,-0.953,-0.836,-2.589
734939.833333333,0,0.298,0.257,0.286,-1.025,-0.772,-2.481
734939.875,1,0.295,0.256,0.286,-1.117,-0.758,-2.381
734939.916666667,0,0.293,0.255,0.287,-1.236,-0.781,-2.278
734939.958333333,0,0.292,0.254,0.286,-1.383,-0.828,-2.2
734940,0,0.291,0.253,0.286,-1.533,-0.889,-2.142
734940.041666667,0,0.291,0.252,0.285,-1.669,-0.953,-2.114
734940.083333333,0,0.289,0.252,0.284,-1.792,-1.017,-2.106
734940.125,0,0.288,0.252,0.284,-1.906,-1.081,-2.103
734940.166666667,0,0.288,0.251,0.283,-2.011,-1.139,-2.111
